PERMNO,MthCalDt,MthPrc,MthRet,MthVol,ShrOut,IssuerNm,UGVKEY,APERMNO,conm,datadate,indfmt,consol,popsrc,datafmt,curcd,bkvlps,costat
10104,30/11/2000,26.500000,-0.196970,1378909049,5580988,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2000,INDL,C,D,STD,USD,2.3014,A
10104,29/12/2000,29.062500,0.096698,930230221,5585918,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2000,INDL,C,D,STD,USD,2.3014,A
10104,31/01/2001,29.125000,0.002151,1045283021,5585918,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2000,INDL,C,D,STD,USD,2.3014,A
10104,28/02/2001,19.000000,-0.347639,928676155,5609970,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2000,INDL,C,D,STD,USD,2.3014,A
10104,30/03/2001,14.980000,-0.211579,1449662502,5613575,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2000,INDL,C,D,STD,USD,2.3014,A
10104,30/04/2001,16.160000,0.078772,1138935866,5613575,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2000,INDL,C,D,STD,USD,2.3014,A
10104,31/05/2001,15.300000,-0.053218,1059729301,5592361,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2000,INDL,C,D,STD,USD,2.3014,A
10104,29/06/2001,19.000000,0.241830,1020341011,5592361,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2001,INDL,C,D,STD,USD,1.1226,A
10104,31/07/2001,18.080000,-0.048421,671940912,5598702,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2001,INDL,C,D,STD,USD,1.1226,A
10104,31/08/2001,12.210000,-0.324668,876709283,5558917,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2001,INDL,C,D,STD,USD,1.1226,A
10104,28/09/2001,12.580000,0.030303,901716813,5561669,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2001,INDL,C,D,STD,USD,1.1226,A
10104,31/10/2001,13.560000,0.077901,1017709106,5561669,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2001,INDL,C,D,STD,USD,1.1226,A
10104,30/11/2001,14.030000,0.034661,846622768,5496055,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2001,INDL,C,D,STD,USD,1.1226,A
10104,31/12/2001,13.810000,-0.015681,913465769,5497177,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2001,INDL,C,D,STD,USD,1.1226,A
10104,31/01/2002,17.260000,0.249819,995856855,5497177,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2001,INDL,C,D,STD,USD,1.1226,A
10104,28/02/2002,16.620000,-0.037080,731340371,5490341,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2001,INDL,C,D,STD,USD,1.1226,A
10104,28/03/2002,12.800000,-0.229844,1106680478,5491217,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2001,INDL,C,D,STD,USD,1.1226,A
10104,30/04/2002,10.040000,-0.215625,871527706,5491217,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2001,INDL,C,D,STD,USD,1.1226,A
10104,31/05/2002,7.920000,-0.211155,1359512588,5431000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2001,INDL,C,D,STD,USD,1.1226,A
10104,28/06/2002,9.470000,0.195707,1304271445,5431000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2002,INDL,C,D,STD,USD,1.1263,A
10104,31/07/2002,10.009000,0.056917,1252746008,5433193,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2002,INDL,C,D,STD,USD,1.1263,A
10104,30/08/2002,9.590000,-0.041862,982057074,5356000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2002,INDL,C,D,STD,USD,1.1263,A
10104,30/09/2002,7.860000,-0.180396,1096325815,5355935,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2002,INDL,C,D,STD,USD,1.1263,A
10104,31/10/2002,10.190000,0.296438,1123725580,5355935,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2002,INDL,C,D,STD,USD,1.1263,A
10104,29/11/2002,12.150000,0.192345,965576869,5355935,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2002,INDL,C,D,STD,USD,1.1263,A
10104,31/12/2002,10.800000,-0.111111,884194815,5269114,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2002,INDL,C,D,STD,USD,1.1263,A
10104,31/01/2003,12.030000,0.113889,975857635,5269114,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2002,INDL,C,D,STD,USD,1.1263,A
10104,28/02/2003,11.960000,-0.005819,763820880,5242000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2002,INDL,C,D,STD,USD,1.1263,A
10104,31/03/2003,10.849000,-0.092893,1035813613,5242996,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2002,INDL,C,D,STD,USD,1.1263,A
10104,30/04/2003,11.880000,0.095032,756634400,5242996,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2002,INDL,C,D,STD,USD,1.1263,A
10104,30/05/2003,13.010000,0.095118,809146115,5233000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2002,INDL,C,D,STD,USD,1.1263,A
10104,30/06/2003,12.010000,-0.076864,948810996,5233773,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2003,INDL,C,D,STD,USD,1.2077,A
10104,31/07/2003,11.990000,-0.001665,747176018,5233773,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2003,INDL,C,D,STD,USD,1.2077,A
10104,29/08/2003,12.830000,0.070058,773119813,5224000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2003,INDL,C,D,STD,USD,1.2077,A
10104,30/09/2003,11.250000,-0.123149,1245126809,5226646,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2003,INDL,C,D,STD,USD,1.2077,A
10104,31/10/2003,11.970000,0.064000,1043108156,5226646,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2003,INDL,C,D,STD,USD,1.2077,A
10104,28/11/2003,12.020000,0.004177,749648966,5226000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2003,INDL,C,D,STD,USD,1.2077,A
10104,31/12/2003,13.230000,0.100666,975483032,5227587,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2003,INDL,C,D,STD,USD,1.2077,A
10104,30/01/2004,13.860000,0.047619,881422957,5227587,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2003,INDL,C,D,STD,USD,1.2077,A
10104,27/02/2004,12.870000,-0.071429,717534470,5195000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2003,INDL,C,D,STD,USD,1.2077,A
10104,31/03/2004,12.000000,-0.067599,1347583573,5194988,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2003,INDL,C,D,STD,USD,1.2077,A
10104,30/04/2004,11.250000,-0.062500,933986353,5194988,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2003,INDL,C,D,STD,USD,1.2077,A
10104,28/05/2004,11.400000,0.013333,783254204,5171000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2003,INDL,C,D,STD,USD,1.2077,A
10104,30/06/2004,11.930000,0.046491,1112898946,5170778,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2004,INDL,C,D,STD,USD,1.5461,A
10104,30/07/2004,10.510000,-0.119028,1100333092,5170778,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2004,INDL,C,D,STD,USD,1.5461,A
10104,31/08/2004,9.970000,-0.051380,822951568,5128000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2004,INDL,C,D,STD,USD,1.5461,A
10104,30/09/2004,11.280000,0.131394,1076672439,5128466,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2004,INDL,C,D,STD,USD,1.5461,A
10104,29/10/2004,12.660000,0.122340,862343368,5128466,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2004,INDL,C,D,STD,USD,1.5461,A
10104,30/11/2004,12.740000,0.006319,678918367,5104000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2004,INDL,C,D,STD,USD,1.5461,A
10104,31/12/2004,13.720000,0.076923,1161546335,5224866,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2004,INDL,C,D,STD,USD,1.5461,A
10104,31/01/2005,13.770000,0.003644,1060441312,5224866,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2004,INDL,C,D,STD,USD,1.5461,A
10104,28/02/2005,12.950000,-0.059550,754144762,5136000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2004,INDL,C,D,STD,USD,1.5461,A
10104,31/03/2005,12.480000,-0.036293,1057480155,5141381,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2004,INDL,C,D,STD,USD,1.5461,A
10104,29/04/2005,11.560000,-0.073718,872763987,5141381,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2004,INDL,C,D,STD,USD,1.5461,A
10104,31/05/2005,12.800000,0.107266,833247566,5145000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2004,INDL,C,D,STD,USD,1.5461,A
10104,30/06/2005,13.200000,0.031250,967268252,5146714,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2005,INDL,C,D,STD,USD,2.1063,A
10104,29/07/2005,13.570000,0.028030,717403989,5146714,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2005,INDL,C,D,STD,USD,2.1063,A
10104,31/08/2005,12.990000,-0.042741,651488291,5149000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2005,INDL,C,D,STD,USD,2.1063,A
10104,30/09/2005,12.400000,-0.045420,1101368355,5151824,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2005,INDL,C,D,STD,USD,2.1063,A
10104,31/10/2005,12.680000,0.022581,830377274,5151824,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2005,INDL,C,D,STD,USD,2.1063,A
10104,30/11/2005,12.600000,-0.006309,748415724,5154000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2005,INDL,C,D,STD,USD,2.1063,A
10104,30/12/2005,12.210000,-0.030952,1115197725,5162025,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2005,INDL,C,D,STD,USD,2.1063,A
10104,31/01/2006,12.570000,0.029484,1080841537,5162025,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2005,INDL,C,D,STD,USD,2.1063,A
10104,28/02/2006,12.420000,-0.011933,919642589,5312000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2005,INDL,C,D,STD,USD,2.1063,A
10104,31/03/2006,13.690000,0.102254,1360557018,5312000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2005,INDL,C,D,STD,USD,2.1063,A
10104,28/04/2006,14.590000,0.065741,885424383,5334663,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2005,INDL,C,D,STD,USD,2.1063,A
10104,31/05/2006,14.220000,-0.025360,723180282,5232000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2005,INDL,C,D,STD,USD,2.1063,A
10104,30/06/2006,14.490000,0.018987,940246012,5232000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2006,INDL,C,D,STD,USD,2.8693,A
10104,31/07/2006,14.970000,0.033126,793351099,5238329,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2006,INDL,C,D,STD,USD,2.8693,A
10104,31/08/2006,15.660000,0.046092,816651949,5185000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2006,INDL,C,D,STD,USD,2.8693,A
10104,29/09/2006,17.740000,0.132822,1175094259,5195474,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2006,INDL,C,D,STD,USD,2.8693,A
10104,31/10/2006,18.470000,0.041150,783429504,5195474,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2006,INDL,C,D,STD,USD,2.8693,A
10104,30/11/2006,19.050000,0.031402,619113392,5178000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2006,INDL,C,D,STD,USD,2.8693,A
10104,29/12/2006,17.140000,-0.100262,940276131,5182191,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2006,INDL,C,D,STD,USD,2.8693,A
10104,31/01/2007,17.160000,0.001167,785290715,5182191,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2006,INDL,C,D,STD,USD,2.8693,A
10104,28/02/2007,16.430000,-0.042541,723436103,5136000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2006,INDL,C,D,STD,USD,2.8693,A
10104,30/03/2007,18.130000,0.103469,872563386,5140863,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2006,INDL,C,D,STD,USD,2.8693,A
10104,30/04/2007,18.800000,0.036955,521601552,5140863,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2006,INDL,C,D,STD,USD,2.8693,A
10104,31/05/2007,19.380000,0.030851,530533632,5107000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2006,INDL,C,D,STD,USD,2.8693,A
10104,29/06/2007,19.710000,0.017028,748028964,5113036,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2007,INDL,C,D,STD,USD,3.3129,A
10104,31/07/2007,19.120000,-0.029934,630120246,5113036,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2007,INDL,C,D,STD,USD,3.3129,A
10104,31/08/2007,20.280000,0.060669,689308134,5117000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2007,INDL,C,D,STD,USD,3.3129,A
10104,28/09/2007,21.650000,0.067554,653684424,5121310,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2007,INDL,C,D,STD,USD,3.3129,A
10104,31/10/2007,22.170000,0.024018,711310855,5121310,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2007,INDL,C,D,STD,USD,3.3129,A
10104,30/11/2007,20.180000,-0.089761,852930031,5128000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2007,INDL,C,D,STD,USD,3.3129,A
10104,31/12/2007,22.580000,0.118930,731770988,5136588,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2007,INDL,C,D,STD,USD,3.3129,A
10104,31/01/2008,20.550000,-0.089903,988821314,5136588,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2007,INDL,C,D,STD,USD,3.3129,A
10104,29/02/2008,18.800000,-0.085158,864716966,5149000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2007,INDL,C,D,STD,USD,3.3129,A
10104,31/03/2008,19.560000,0.040426,1027454227,5151525,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2007,INDL,C,D,STD,USD,3.3129,A
10104,30/04/2008,20.850000,0.065951,754537586,5151525,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2007,INDL,C,D,STD,USD,3.3129,A
10104,30/05/2008,22.840000,0.095444,604123844,5150000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2007,INDL,C,D,STD,USD,3.3129,A
10104,30/06/2008,21.000000,-0.080560,786304824,5155842,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2008,INDL,C,D,STD,USD,4.4709,A
10104,31/07/2008,21.530000,0.025238,746856375,5155842,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2008,INDL,C,D,STD,USD,4.4709,A
10104,29/08/2008,21.930000,0.018579,593441637,5154000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2008,INDL,C,D,STD,USD,4.4709,A
10104,30/09/2008,20.310000,-0.073871,1119732575,5154458,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2008,INDL,C,D,STD,USD,4.4709,A
10104,31/10/2008,18.290000,-0.099458,1349363628,5154458,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2008,INDL,C,D,STD,USD,4.4709,A
10104,28/11/2008,16.090000,-0.120284,938158958,5046000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2008,INDL,C,D,STD,USD,4.4709,A
10104,31/12/2008,17.730000,0.101927,883328747,5046177,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2008,INDL,C,D,STD,USD,4.4709,A
10104,30/01/2009,16.830000,-0.050761,693194819,5046177,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2008,INDL,C,D,STD,USD,4.4709,A
10104,27/02/2009,15.540000,-0.076649,674446245,4983000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2008,INDL,C,D,STD,USD,4.4709,A
10104,31/03/2009,18.070000,0.162806,1094604522,4983414,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2008,INDL,C,D,STD,USD,4.4709,A
10104,30/04/2009,19.340000,0.073083,784523109,4983414,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2008,INDL,C,D,STD,USD,4.4709,A
10104,29/05/2009,19.590000,0.012927,608335536,5005000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2008,INDL,C,D,STD,USD,4.4709,A
10104,30/06/2009,21.420000,0.093415,816857158,5007230,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2009,INDL,C,D,STD,USD,5.0130,A
10104,31/07/2009,22.130000,0.035640,642206180,5007230,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2009,INDL,C,D,STD,USD,5.0130,A
10104,31/08/2009,21.880000,-0.011297,526528117,5012000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2009,INDL,C,D,STD,USD,5.0130,A
10104,30/09/2009,20.840000,-0.047532,771419514,5013168,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2009,INDL,C,D,STD,USD,5.0130,A
10104,30/10/2009,21.100000,0.014917,821907796,5013168,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2009,INDL,C,D,STD,USD,5.0130,A
10104,30/11/2009,22.080000,0.046445,468929043,5009000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2009,INDL,C,D,STD,USD,5.0130,A
10104,31/12/2009,24.530000,0.110960,602356118,5011220,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2009,INDL,C,D,STD,USD,5.0130,A
10104,29/01/2010,23.060000,-0.058072,606815564,5011220,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2009,INDL,C,D,STD,USD,5.0130,A
10104,26/02/2010,24.650000,0.068951,577153750,5015000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2009,INDL,C,D,STD,USD,5.0130,A
10104,31/03/2010,25.710000,0.043002,661857740,5019091,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2009,INDL,C,D,STD,USD,5.0130,A
10104,30/04/2010,25.867500,0.008046,558040735,5029523,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2009,INDL,C,D,STD,USD,5.0130,A
10104,28/05/2010,22.570000,-0.127477,740675247,5026000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2009,INDL,C,D,STD,USD,5.0130,A
10104,30/06/2010,21.460000,-0.049180,628239781,5026000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2010,INDL,C,D,STD,USD,6.1277,A
10104,30/07/2010,23.640000,0.103940,644715178,5026000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2010,INDL,C,D,STD,USD,6.1277,A
10104,31/08/2010,21.845000,-0.075931,530681775,5025000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2010,INDL,C,D,STD,USD,6.1277,A
10104,30/09/2010,26.850000,0.229114,1061952384,5027114,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2010,INDL,C,D,STD,USD,6.1277,A
10104,29/10/2010,29.380000,0.096261,761295124,5027114,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2010,INDL,C,D,STD,USD,6.1277,A
10104,30/11/2010,27.045000,-0.079476,609767280,5051000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2010,INDL,C,D,STD,USD,6.1277,A
10104,31/12/2010,31.300000,0.157330,599332659,5052420,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2010,INDL,C,D,STD,USD,6.1277,A
10104,31/01/2011,32.030000,0.024960,586182178,5052420,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2010,INDL,C,D,STD,USD,6.1277,A
10104,28/02/2011,32.900000,0.027162,403370895,5061000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2010,INDL,C,D,STD,USD,6.1277,A
10104,31/03/2011,33.432500,0.016185,672702164,5060516,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2010,INDL,C,D,STD,USD,6.1277,A
10104,29/04/2011,35.960000,0.077510,536010388,5060516,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2010,INDL,C,D,STD,USD,6.1277,A
10104,31/05/2011,34.220000,-0.048387,515024513,5068000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2010,INDL,C,D,STD,USD,6.1277,A
10104,30/06/2011,32.910000,-0.038282,703766736,5065515,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2011,INDL,C,D,STD,USD,7.8485,A
10104,29/07/2011,30.580000,-0.069117,563164546,5065515,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2011,INDL,C,D,STD,USD,7.8485,A
10104,31/08/2011,28.070000,-0.082080,1116086328,5051000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2011,INDL,C,D,STD,USD,7.8485,A
10104,30/09/2011,28.740000,0.023869,886719847,5044602,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2011,INDL,C,D,STD,USD,7.8485,A
10104,31/10/2011,32.770000,0.142510,672942551,5044602,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2011,INDL,C,D,STD,USD,7.8485,A
10104,30/11/2011,31.350000,-0.043332,543506424,5032000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2011,INDL,C,D,STD,USD,7.8485,A
10104,30/12/2011,25.650000,-0.181818,748792341,5025837,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2011,INDL,C,D,STD,USD,7.8485,A
10104,31/01/2012,28.210000,0.102246,724877052,5025837,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2011,INDL,C,D,STD,USD,7.8485,A
10104,29/02/2012,29.255000,0.037044,567968431,4979000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2011,INDL,C,D,STD,USD,7.8485,A
10104,30/03/2012,29.160000,-0.003247,817009803,4975106,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2011,INDL,C,D,STD,USD,7.8485,A
10104,30/04/2012,29.400000,0.010316,536416238,4975106,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2011,INDL,C,D,STD,USD,7.8485,A
10104,31/05/2012,26.470000,-0.099660,650155101,4905000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2011,INDL,C,D,STD,USD,7.8485,A
10104,29/06/2012,29.700000,0.122025,641093438,4882506,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2012,INDL,C,D,STD,USD,8.9068,A
10104,31/07/2012,30.200000,0.018922,480674152,4882506,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2012,INDL,C,D,STD,USD,8.9068,A
10104,31/08/2012,31.650000,0.048013,397601350,4831000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2012,INDL,C,D,STD,USD,8.9068,A
10104,28/09/2012,31.460000,-0.006003,492204758,4819056,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2012,INDL,C,D,STD,USD,8.9068,A
10104,31/10/2012,31.080000,-0.010140,484843925,4819056,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2012,INDL,C,D,STD,USD,8.9068,A
10104,30/11/2012,32.175000,0.035232,401795388,4748000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2012,INDL,C,D,STD,USD,8.9068,A
10104,31/12/2012,33.320000,0.041423,499625343,4734297,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2012,INDL,C,D,STD,USD,8.9068,A
10104,31/01/2013,35.510000,0.065726,400306996,4734297,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2012,INDL,C,D,STD,USD,8.9068,A
10104,28/02/2013,34.240000,-0.035765,345520900,4719000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2012,INDL,C,D,STD,USD,8.9068,A
10104,28/03/2013,32.330000,-0.055783,638034321,4710658,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2012,INDL,C,D,STD,USD,8.9068,A
10104,30/04/2013,32.780000,0.013919,542900298,4698310,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2012,INDL,C,D,STD,USD,8.9068,A
10104,31/05/2013,33.780000,0.030506,473614090,4646000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2012,INDL,C,D,STD,USD,8.9068,A
10104,28/06/2013,30.710000,-0.090882,697755369,4646000,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2013,INDL,C,D,STD,USD,9.6100,A
10104,31/07/2013,32.350000,0.057450,673729601,4630807,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2013,INDL,C,D,STD,USD,9.6100,A
10104,30/08/2013,31.860000,-0.015147,346642500,4630807,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2013,INDL,C,D,STD,USD,9.6100,A
10104,30/09/2013,33.170000,0.041117,455514900,4557459,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2013,INDL,C,D,STD,USD,9.6100,A
10104,31/10/2013,33.500000,0.013598,421771900,4557459,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2013,INDL,C,D,STD,USD,9.6100,A
10104,29/11/2013,35.290000,0.053433,323482300,4557459,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2013,INDL,C,D,STD,USD,9.6100,A
10104,31/12/2013,38.260000,0.084160,468667600,4497409,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2013,INDL,C,D,STD,USD,9.6100,A
10104,31/01/2014,36.900000,-0.032470,334428000,4497409,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2013,INDL,C,D,STD,USD,9.6100,A
10104,28/02/2014,39.110000,0.059892,254751600,4497409,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2013,INDL,C,D,STD,USD,9.6100,A
10104,31/03/2014,40.910000,0.046024,439636216,4458886,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2013,INDL,C,D,STD,USD,9.6100,A
10104,30/04/2014,40.880000,0.002266,384513936,4458886,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2013,INDL,C,D,STD,USD,9.6100,A
10104,30/05/2014,42.020000,0.027886,267021547,4458886,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2013,INDL,C,D,STD,USD,9.6100,A
10104,30/06/2014,40.530000,-0.035459,325044556,4454889,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2014,INDL,C,D,STD,USD,10.5013,A
10104,31/07/2014,40.390000,-0.000530,279918533,4454889,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2014,INDL,C,D,STD,USD,10.5013,A
10104,29/08/2014,41.530000,0.028225,206034840,4454889,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2014,INDL,C,D,STD,USD,10.5013,A
10104,30/09/2014,38.280000,-0.078257,412515921,4431304,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2014,INDL,C,D,STD,USD,10.5013,A
10104,31/10/2014,39.050000,0.023247,356001149,4431304,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2014,INDL,C,D,STD,USD,10.5013,A
10104,28/11/2014,42.410000,0.086044,210688172,4431304,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2014,INDL,C,D,STD,USD,10.5013,A
10104,31/12/2014,44.970000,0.060363,352689737,4391367,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2014,INDL,C,D,STD,USD,10.5013,A
10104,30/01/2015,41.890000,-0.065926,314387501,4391367,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2014,INDL,C,D,STD,USD,10.5013,A
10104,27/02/2015,43.820000,0.046073,215893413,4391367,ORACLE CORP,012142,10104,ORACLE CORP,31/05/2014,INDL,C,D,STD,USD,10.5013,A
