PERMNO,date,SHRCD,COMNAM,PRIMEXCH,PRC,VOL,RET
10107,30/09/1988,11,MICROSOFT CORP,Q,52.25,84717.0,0.045000
10107,31/10/1988,11,MICROSOFT CORP,Q,49.0,106476.0,-0.062201
10107,30/11/1988,11,MICROSOFT CORP,Q,47.25,108356.0,-0.035714
10107,30/12/1988,11,MICROSOFT CORP,Q,53.25,71657.0,0.126984
10107,31/01/1989,11,MICROSOFT CORP,Q,59.625,96105.0,0.119718
10107,28/02/1989,11,MICROSOFT CORP,Q,59.5,125178.0,-0.002096
10107,31/03/1989,11,MICROSOFT CORP,Q,49.875,213367.0,-0.161765
10107,28/04/1989,11,MICROSOFT CORP,Q,55.875,79287.0,0.120301
10107,31/05/1989,11,MICROSOFT CORP,Q,60.5,87594.0,0.082774
10107,30/06/1989,11,MICROSOFT CORP,Q,53.0,74588.0,-0.123967
10107,31/07/1989,11,MICROSOFT CORP,Q,54.75,84855.0,0.033019
10107,31/08/1989,11,MICROSOFT CORP,Q,58.75,96060.0,0.073059
10107,29/09/1989,11,MICROSOFT CORP,Q,68.5,89407.0,0.165957
10107,31/10/1989,11,MICROSOFT CORP,Q,81.75,181583.0,0.193431
10107,30/11/1989,11,MICROSOFT CORP,Q,87.0,127676.0,0.064220
10107,29/12/1989,11,MICROSOFT CORP,Q,87.0,101543.0,0.000000
10107,31/01/1990,11,MICROSOFT CORP,Q,92.5,165459.0,0.063218
10107,28/02/1990,11,MICROSOFT CORP,Q,98.75,99427.0,0.067568
10107,30/03/1990,11,MICROSOFT CORP,Q,110.75,119091.0,0.121519
10107,30/04/1990,11,MICROSOFT CORP,Q,58.0,127287.0,0.047404
10107,31/05/1990,11,MICROSOFT CORP,Q,73.0,228306.0,0.258621
10107,29/06/1990,11,MICROSOFT CORP,Q,76.0,162237.0,0.041096
10107,31/07/1990,11,MICROSOFT CORP,Q,66.5,215638.0,-0.125000
10107,31/08/1990,11,MICROSOFT CORP,Q,61.5,276065.0,-0.075188
10107,28/09/1990,11,MICROSOFT CORP,Q,63.0,176809.0,0.024390
10107,31/10/1990,11,MICROSOFT CORP,Q,63.75,306113.0,0.011905
10107,30/11/1990,11,MICROSOFT CORP,Q,72.25,174275.0,0.133333
10107,31/12/1990,11,MICROSOFT CORP,Q,75.25,133562.0,0.041522
10107,31/01/1991,11,MICROSOFT CORP,Q,98.125,309348.0,0.303987
10107,28/02/1991,11,MICROSOFT CORP,Q,103.75,248936.0,0.057325
10107,28/03/1991,11,MICROSOFT CORP,Q,106.125,269471.0,0.022892
10107,30/04/1991,11,MICROSOFT CORP,Q,99.0,276649.0,-0.067138
10107,31/05/1991,11,MICROSOFT CORP,Q,109.75,204154.0,0.108586
10107,28/06/1991,11,MICROSOFT CORP,Q,68.125,188624.0,-0.068907
10107,31/07/1991,11,MICROSOFT CORP,Q,73.5,331440.0,0.078899
10107,30/08/1991,11,MICROSOFT CORP,Q,85.25,268617.0,0.159864
10107,30/09/1991,11,MICROSOFT CORP,Q,89.0,175003.0,0.043988
10107,31/10/1991,11,MICROSOFT CORP,Q,93.875,222636.0,0.054775
10107,29/11/1991,11,MICROSOFT CORP,Q,97.25,185589.0,0.035952
10107,31/12/1991,11,MICROSOFT CORP,Q,111.25,169372.0,0.143959
10107,31/01/1992,11,MICROSOFT CORP,Q,120.25,307397.0,0.080899
10107,28/02/1992,11,MICROSOFT CORP,Q,123.5,290645.0,0.027027
10107,31/03/1992,11,MICROSOFT CORP,Q,118.5,251545.0,-0.040486
10107,30/04/1992,11,MICROSOFT CORP,Q,110.25,447086.0,-0.069620
10107,29/05/1992,11,MICROSOFT CORP,Q,121.0,223443.0,0.097506
10107,30/06/1992,11,MICROSOFT CORP,Q,70.0,423458.0,-0.132231
10107,31/07/1992,11,MICROSOFT CORP,Q,72.75,391756.0,0.039286
10107,31/08/1992,11,MICROSOFT CORP,Q,74.5,289326.0,0.024055
10107,30/09/1992,11,MICROSOFT CORP,Q,80.5,315016.0,0.080537
10107,30/10/1992,11,MICROSOFT CORP,Q,88.75,360390.0,0.102484
10107,30/11/1992,11,MICROSOFT CORP,Q,93.125,384873.0,0.049296
10107,31/12/1992,11,MICROSOFT CORP,Q,85.375,356460.0,-0.083221
10107,29/01/1993,11,MICROSOFT CORP,Q,86.5,444067.0,0.013177
10107,26/02/1993,11,MICROSOFT CORP,Q,83.375,485629.0,-0.036127
10107,31/03/1993,11,MICROSOFT CORP,Q,92.5,375894.0,0.109445
10107,30/04/1993,11,MICROSOFT CORP,Q,85.5,407381.0,-0.075676
10107,28/05/1993,11,MICROSOFT CORP,Q,92.625,409397.0,0.083333
10107,30/06/1993,11,MICROSOFT CORP,Q,88.0,381252.0,-0.049933
10107,30/07/1993,11,MICROSOFT CORP,Q,74.0,621318.0,-0.159091
10107,31/08/1993,11,MICROSOFT CORP,Q,75.125,587132.0,0.015203
10107,30/09/1993,11,MICROSOFT CORP,Q,82.5,364684.0,0.098170
10107,29/10/1993,11,MICROSOFT CORP,Q,80.125,429612.0,-0.028788
10107,30/11/1993,11,MICROSOFT CORP,Q,80.0,303956.0,-0.001560
10107,31/12/1993,11,MICROSOFT CORP,Q,80.625,293937.0,0.007813
10107,31/01/1994,11,MICROSOFT CORP,Q,85.125,388566.0,0.055814
10107,28/02/1994,11,MICROSOFT CORP,Q,82.5,430151.0,-0.030837
10107,31/03/1994,11,MICROSOFT CORP,Q,84.75,432548.0,0.027273
10107,29/04/1994,11,MICROSOFT CORP,Q,92.5,586917.0,0.091445
10107,31/05/1994,11,MICROSOFT CORP,Q,53.75,647218.0,0.162162
10107,30/06/1994,11,MICROSOFT CORP,Q,51.625,1529667.0,-0.039535
10107,29/07/1994,11,MICROSOFT CORP,Q,51.5,961392.0,-0.002421
10107,31/08/1994,11,MICROSOFT CORP,Q,58.125,813535.0,0.128641
10107,30/09/1994,11,MICROSOFT CORP,Q,56.125,607905.0,-0.034409
10107,31/10/1994,11,MICROSOFT CORP,Q,63.0,756589.0,0.122494
10107,30/11/1994,11,MICROSOFT CORP,Q,62.875,647698.0,-0.001984
10107,30/12/1994,11,MICROSOFT CORP,Q,61.125,671999.0,-0.027833
10107,31/01/1995,11,MICROSOFT CORP,Q,59.375,702588.0,-0.028630
10107,28/02/1995,11,MICROSOFT CORP,Q,63.0,629239.0,0.061053
10107,31/03/1995,11,MICROSOFT CORP,Q,71.125,894172.0,0.128968
10107,28/04/1995,11,MICROSOFT CORP,Q,81.75,818770.0,0.149385
10107,31/05/1995,11,MICROSOFT CORP,Q,84.6875,840330.0,0.035933
10107,30/06/1995,11,MICROSOFT CORP,Q,90.375,804345.0,0.067159
10107,31/07/1995,11,MICROSOFT CORP,Q,90.5,1467723.0,0.001383
10107,31/08/1995,11,MICROSOFT CORP,Q,92.5,1339888.0,0.022099
10107,29/09/1995,11,MICROSOFT CORP,Q,90.5,1021997.0,-0.021622
10107,31/10/1995,11,MICROSOFT CORP,Q,100.0,1403784.0,0.104972
10107,30/11/1995,11,MICROSOFT CORP,Q,87.125,1176832.0,-0.128750
10107,29/12/1995,11,MICROSOFT CORP,Q,87.75,1043014.0,0.007174
10107,31/01/1996,11,MICROSOFT CORP,Q,92.5,1294123.0,0.054131
10107,29/02/1996,11,MICROSOFT CORP,Q,98.6875,1039275.0,0.066892
10107,29/03/1996,11,MICROSOFT CORP,Q,103.125,1073939.0,0.044965
10107,30/04/1996,11,MICROSOFT CORP,Q,113.25,856243.0,0.098182
10107,31/05/1996,11,MICROSOFT CORP,Q,118.75,763195.0,0.048565
10107,28/06/1996,11,MICROSOFT CORP,Q,120.125,816525.0,0.011579
10107,31/07/1996,11,MICROSOFT CORP,Q,117.875,1369388.0,-0.018730
10107,30/08/1996,11,MICROSOFT CORP,Q,122.5,721863.0,0.039236
10107,30/09/1996,11,MICROSOFT CORP,Q,131.875,821694.0,0.076531
10107,31/10/1996,11,MICROSOFT CORP,Q,137.25,843654.0,0.040758
10107,29/11/1996,11,MICROSOFT CORP,Q,156.875,1024312.0,0.142987
10107,31/12/1996,11,MICROSOFT CORP,Q,82.625,1583262.0,0.053386
10107,31/01/1997,11,MICROSOFT CORP,Q,102.0,1990370.0,0.234493
10107,28/02/1997,11,MICROSOFT CORP,Q,97.5,1640764.0,-0.044118
10107,31/03/1997,11,MICROSOFT CORP,Q,91.6875,1881786.0,-0.059615
10107,30/04/1997,11,MICROSOFT CORP,Q,121.5,2409661.0,0.325153
10107,30/05/1997,11,MICROSOFT CORP,Q,124.0,1647301.0,0.020576
10107,30/06/1997,11,MICROSOFT CORP,Q,126.375,1248304.0,0.019153
10107,31/07/1997,11,MICROSOFT CORP,Q,141.5,2144034.0,0.119683
10107,29/08/1997,11,MICROSOFT CORP,Q,132.1875,1479293.0,-0.065813
10107,30/09/1997,11,MICROSOFT CORP,Q,132.3125,1542885.0,0.000946
10107,31/10/1997,11,MICROSOFT CORP,Q,130.0,1949517.0,-0.017478
10107,28/11/1997,11,MICROSOFT CORP,Q,141.5,1174645.0,0.088462
10107,31/12/1997,11,MICROSOFT CORP,Q,129.25,1868560.0,-0.086572
10107,30/01/1998,11,MICROSOFT CORP,Q,149.1875,1885365.0,0.154255
10107,27/02/1998,11,MICROSOFT CORP,Q,84.75,2352682.0,0.136154
10107,31/03/1998,11,MICROSOFT CORP,Q,89.5,2813645.0,0.056047
10107,30/04/1998,11,MICROSOFT CORP,Q,90.125,2601052.0,0.006983
10107,29/05/1998,11,MICROSOFT CORP,Q,84.8125,2802361.0,-0.058946
10107,30/06/1998,11,MICROSOFT CORP,Q,108.375,3106879.0,0.277819
10107,31/07/1998,11,MICROSOFT CORP,Q,109.9375,3106531.0,0.014418
10107,31/08/1998,11,MICROSOFT CORP,Q,95.9375,3435782.0,-0.127345
10107,30/09/1998,11,MICROSOFT CORP,Q,110.0625,3060195.0,0.147231
10107,30/10/1998,11,MICROSOFT CORP,Q,105.875,4187730.0,-0.038047
10107,30/11/1998,11,MICROSOFT CORP,Q,122.0,2957360.0,0.152302
10107,31/12/1998,11,MICROSOFT CORP,Q,138.6875,2836394.0,0.136783
10107,29/01/1999,11,MICROSOFT CORP,Q,175.0,3777876.0,0.261830
10107,26/02/1999,11,MICROSOFT CORP,Q,150.125,4065799.0,-0.142143
10107,31/03/1999,11,MICROSOFT CORP,Q,89.625,4532926.0,0.194005
10107,30/04/1999,11,MICROSOFT CORP,Q,81.3125,5908897.0,-0.092748
10107,28/05/1999,11,MICROSOFT CORP,Q,80.6875,5744943.0,-0.007686
10107,30/06/1999,11,MICROSOFT CORP,Q,90.1875,4566073.0,0.117738
10107,30/07/1999,11,MICROSOFT CORP,Q,85.8125,5818089.0,-0.048510
10107,31/08/1999,11,MICROSOFT CORP,Q,92.5625,6812745.0,0.078660
10107,30/09/1999,11,MICROSOFT CORP,Q,90.5625,5010137.0,-0.021607
10107,29/10/1999,11,MICROSOFT CORP,Q,92.5625,5387123.0,0.022084
10107,30/11/1999,11,MICROSOFT CORP,Q,91.04688,7450925.0,-0.016374
10107,31/12/1999,11,MICROSOFT CORP,Q,116.75,6408655.0,0.282306
10107,31/01/2000,11,MICROSOFT CORP,Q,97.875,6483703.0,-0.161670
10107,29/02/2000,11,MICROSOFT CORP,Q,89.375,6757608.0,-0.086845
10107,31/03/2000,11,MICROSOFT CORP,Q,106.25,10281131.0,0.188811
10107,28/04/2000,11,MICROSOFT CORP,Q,69.75,11517236.0,-0.343529
10107,31/05/2000,11,MICROSOFT CORP,Q,62.5625,6813061.0,-0.103047
10107,30/06/2000,11,MICROSOFT CORP,Q,80.0,7451455.0,0.278721
10107,31/07/2000,11,MICROSOFT CORP,Q,69.8125,6249255.0,-0.127344
10107,31/08/2000,11,MICROSOFT CORP,Q,69.8125,6179190.0,0.000000
10107,29/09/2000,11,MICROSOFT CORP,Q,60.3125,7253379.0,-0.136079
10107,31/10/2000,11,MICROSOFT CORP,Q,68.875,12497499.0,0.141969
10107,30/11/2000,11,MICROSOFT CORP,Q,57.375,10067666.0,-0.166969
10107,29/12/2000,11,MICROSOFT CORP,Q,43.375,11682205.0,-0.244009
10107,31/01/2001,11,MICROSOFT CORP,Q,61.0625,10208871.0,0.407781
10107,28/02/2001,11,MICROSOFT CORP,Q,59.0,7837730.0,-0.033777
10107,30/03/2001,11,MICROSOFT CORP,Q,54.6875,9638464.0,-0.073093
10107,30/04/2001,11,MICROSOFT CORP,Q,67.75,10523016.0,0.238857
10107,31/05/2001,11,MICROSOFT CORP,Q,69.18,9022809.0,0.021107
10107,29/06/2001,11,MICROSOFT CORP,Q,73.0,7409690.0,0.055218
10107,31/07/2001,11,MICROSOFT CORP,Q,66.19,7359091.0,-0.093288
10107,31/08/2001,11,MICROSOFT CORP,Q,57.05,5896759.0,-0.138087
10107,28/09/2001,11,MICROSOFT CORP,Q,51.17,7653721.0,-0.103068
10107,31/10/2001,11,MICROSOFT CORP,Q,58.15,8825403.0,0.136408
10107,30/11/2001,11,MICROSOFT CORP,Q,64.21,6713558.0,0.104213
10107,31/12/2001,11,MICROSOFT CORP,Q,66.25,4984637.0,0.031771
10107,31/01/2002,11,MICROSOFT CORP,Q,63.71,6952176.0,-0.038340
10107,28/02/2002,11,MICROSOFT CORP,Q,58.34,5767823.0,-0.084288
10107,28/03/2002,11,MICROSOFT CORP,Q,60.31,5488474.0,0.033768
10107,30/04/2002,11,MICROSOFT CORP,Q,52.26,7260859.0,-0.133477
10107,31/05/2002,11,MICROSOFT CORP,Q,50.91,7236878.0,-0.025832
10107,28/06/2002,11,MICROSOFT CORP,Q,54.7,9435733.0,0.074445
10107,31/07/2002,11,MICROSOFT CORP,Q,47.98,12369325.0,-0.122852
10107,30/08/2002,11,MICROSOFT CORP,Q,49.08,8698452.0,0.022926
10107,30/09/2002,11,MICROSOFT CORP,Q,43.74,8680203.0,-0.108802
10107,31/10/2002,11,MICROSOFT CORP,Q,53.47,12589676.0,0.222451
10107,29/11/2002,11,MICROSOFT CORP,Q,57.68,7992050.0,0.078736
10107,31/12/2002,11,MICROSOFT CORP,Q,51.7,6551381.0,-0.103675
10107,31/01/2003,11,MICROSOFT CORP,Q,47.46,8793252.0,-0.082012
10107,28/02/2003,11,MICROSOFT CORP,Q,23.7,9578695.0,0.002107
10107,31/03/2003,11,MICROSOFT CORP,Q,24.21,13975126.0,0.021519
10107,30/04/2003,11,MICROSOFT CORP,Q,25.56,12730868.0,0.055762
10107,30/05/2003,11,MICROSOFT CORP,Q,24.61,13347615.0,-0.037167
10107,30/06/2003,11,MICROSOFT CORP,Q,25.64,16113268.0,0.041853
10107,31/07/2003,11,MICROSOFT CORP,Q,26.41,13188100.0,0.030031
10107,29/08/2003,11,MICROSOFT CORP,Q,26.52,9821122.0,0.004165
10107,30/09/2003,11,MICROSOFT CORP,Q,27.8,12903455.0,0.048265
10107,31/10/2003,11,MICROSOFT CORP,Q,26.14,14690289.0,-0.053957
10107,28/11/2003,11,MICROSOFT CORP,Q,25.71,14711326.0,-0.016450
10107,31/12/2003,11,MICROSOFT CORP,Q,27.37,15070270.0,0.064566
10107,30/01/2004,11,MICROSOFT CORP,Q,27.65,12662586.0,0.010230
10107,27/02/2004,11,MICROSOFT CORP,Q,26.53,10419809.0,-0.040506
10107,31/03/2004,11,MICROSOFT CORP,Q,24.93,17410393.0,-0.060309
10107,30/04/2004,11,MICROSOFT CORP,Q,26.13,15707975.0,0.048135
10107,28/05/2004,11,MICROSOFT CORP,Q,26.23,11761239.0,0.003827
10107,30/06/2004,11,MICROSOFT CORP,Q,28.56,15655238.0,0.088830
10107,30/07/2004,11,MICROSOFT CORP,Q,28.49,15594605.0,-0.002451
10107,31/08/2004,11,MICROSOFT CORP,Q,27.3,11566216.0,-0.038961
10107,30/09/2004,11,MICROSOFT CORP,Q,27.65,11723109.0,0.012821
10107,29/10/2004,11,MICROSOFT CORP,Q,27.97,13470405.0,0.011573
10107,30/11/2004,11,MICROSOFT CORP,Q,26.81,18295467.0,0.068645
10107,31/12/2004,11,MICROSOFT CORP,Q,26.72,19070944.0,-0.003357
10107,31/01/2005,11,MICROSOFT CORP,Q,26.28,15274968.0,-0.016467
10107,28/02/2005,11,MICROSOFT CORP,Q,25.16,13961069.0,-0.039574
10107,31/03/2005,11,MICROSOFT CORP,Q,24.17,15949067.0,-0.039348
10107,29/04/2005,11,MICROSOFT CORP,Q,25.3,15386206.0,0.046752
10107,31/05/2005,11,MICROSOFT CORP,Q,25.8,12886815.0,0.022925
10107,30/06/2005,11,MICROSOFT CORP,Q,24.84,13519471.0,-0.037209
10107,29/07/2005,11,MICROSOFT CORP,Q,25.61,13405710.0,0.030998
10107,31/08/2005,11,MICROSOFT CORP,Q,27.38,14860988.0,0.072237
10107,30/09/2005,11,MICROSOFT CORP,Q,25.73,13669956.0,-0.060263
10107,31/10/2005,11,MICROSOFT CORP,Q,25.7,14529901.0,-0.001166
10107,30/11/2005,11,MICROSOFT CORP,Q,27.68,14652301.0,0.080156
10107,30/12/2005,11,MICROSOFT CORP,Q,26.15,12849704.0,-0.055275
10107,31/01/2006,11,MICROSOFT CORP,Q,28.15,13948013.0,0.076482
10107,28/02/2006,11,MICROSOFT CORP,Q,26.87,11088149.0,-0.042273
10107,31/03/2006,11,MICROSOFT CORP,Q,27.21,14514337.0,0.012653
10107,28/04/2006,11,MICROSOFT CORP,Q,24.15,14689919.0,-0.112459
10107,31/05/2006,11,MICROSOFT CORP,Q,22.65,23651189.0,-0.058385
10107,30/06/2006,11,MICROSOFT CORP,Q,23.3,19980809.0,0.028698
10107,31/07/2006,11,MICROSOFT CORP,Q,24.06,13651770.0,0.032618
10107,31/08/2006,11,MICROSOFT CORP,Q,25.7,11905970.0,0.071904
10107,29/09/2006,11,MICROSOFT CORP,Q,27.35,11080397.0,0.064202
10107,31/10/2006,11,MICROSOFT CORP,Q,28.71,12931312.0,0.049726
10107,30/11/2006,11,MICROSOFT CORP,Q,29.36,12958870.0,0.026123
10107,29/12/2006,11,MICROSOFT CORP,Q,29.86,11497028.0,0.017030
10107,31/01/2007,11,MICROSOFT CORP,Q,30.86,13390496.0,0.033490
10107,28/02/2007,11,MICROSOFT CORP,Q,28.17,13007733.0,-0.083927
10107,30/03/2007,11,MICROSOFT CORP,Q,27.87,12832900.0,-0.010650
10107,30/04/2007,11,MICROSOFT CORP,Q,29.94,9676052.0,0.074273
10107,31/05/2007,11,MICROSOFT CORP,Q,30.6901,13176580.0,0.028393
10107,29/06/2007,11,MICROSOFT CORP,Q,29.47,11884314.0,-0.039756
10107,31/07/2007,11,MICROSOFT CORP,Q,28.99,13008446.0,-0.016288
10107,31/08/2007,11,MICROSOFT CORP,Q,28.73,12397224.0,-0.005519
10107,28/09/2007,11,MICROSOFT CORP,Q,29.46,11168623.0,0.025409
10107,31/10/2007,11,MICROSOFT CORP,Q,36.81,17744802.0,0.249491
10107,30/11/2007,11,MICROSOFT CORP,Q,33.6,18330717.0,-0.084216
10107,31/12/2007,11,MICROSOFT CORP,Q,35.6,10700171.0,0.059524
10107,31/01/2008,11,MICROSOFT CORP,Q,32.6,19530535.0,-0.084270
10107,29/02/2008,11,MICROSOFT CORP,Q,27.1999,23258303.0,-0.162273
10107,31/03/2008,11,MICROSOFT CORP,Q,28.38,14572915.0,0.043386
10107,30/04/2008,11,MICROSOFT CORP,Q,28.52,14480582.0,0.004933
10107,30/05/2008,11,MICROSOFT CORP,Q,28.32,14084270.0,-0.003156
10107,30/06/2008,11,MICROSOFT CORP,Q,27.51,15648014.0,-0.028602
10107,31/07/2008,11,MICROSOFT CORP,Q,25.72,16420967.0,-0.065067
10107,29/08/2008,11,MICROSOFT CORP,Q,27.29,12083088.0,0.065319
10107,30/09/2008,11,MICROSOFT CORP,Q,26.69,19299651.0,-0.021986
10107,31/10/2008,11,MICROSOFT CORP,Q,22.33,30441987.0,-0.163357
10107,28/11/2008,11,MICROSOFT CORP,Q,20.22,17985595.0,-0.088670
10107,31/12/2008,11,MICROSOFT CORP,Q,19.44,15442392.0,-0.038576
10107,30/01/2009,11,MICROSOFT CORP,Q,17.1,15618965.0,-0.120370
10107,27/02/2009,11,MICROSOFT CORP,Q,16.15,14630937.0,-0.047953
10107,31/03/2009,11,MICROSOFT CORP,Q,18.37,16364071.0,0.137461
10107,30/04/2009,11,MICROSOFT CORP,Q,20.26,15703150.0,0.102885
10107,29/05/2009,11,MICROSOFT CORP,Q,20.89,11077166.0,0.037512
10107,30/06/2009,11,MICROSOFT CORP,Q,23.77,14184830.0,0.137865
10107,31/07/2009,11,MICROSOFT CORP,Q,23.52,15253854.0,-0.010517
10107,31/08/2009,11,MICROSOFT CORP,Q,24.65,10003985.0,0.053571
10107,30/09/2009,11,MICROSOFT CORP,Q,25.72,10433262.0,0.043408
10107,30/10/2009,11,MICROSOFT CORP,Q,27.73,15277741.0,0.078149
10107,30/11/2009,11,MICROSOFT CORP,Q,29.41,10236442.0,0.065272
10107,31/12/2009,11,MICROSOFT CORP,Q,30.48,9238424.0,0.036382
10107,29/01/2010,11,MICROSOFT CORP,Q,28.18,13640561.0,-0.075459
10107,26/02/2010,11,MICROSOFT CORP,Q,28.67,10779015.0,0.022001
10107,31/03/2010,11,MICROSOFT CORP,Q,29.2875,11181446.0,0.021538
10107,30/04/2010,11,MICROSOFT CORP,Q,30.535,13259805.0,0.042595
10107,28/05/2010,11,MICROSOFT CORP,Q,25.8,17259734.0,-0.150811
10107,30/06/2010,11,MICROSOFT CORP,Q,23.01,16793127.0,-0.108140
10107,30/07/2010,11,MICROSOFT CORP,Q,25.81,14132280.0,0.121686
10107,31/08/2010,11,MICROSOFT CORP,Q,23.465,12827745.0,-0.085819
10107,30/09/2010,11,MICROSOFT CORP,Q,24.49,12779695.0,0.043682
10107,29/10/2010,11,MICROSOFT CORP,Q,26.665,12854487.0,0.088812
10107,30/11/2010,11,MICROSOFT CORP,Q,25.2575,14174423.0,-0.046784
10107,31/12/2010,11,MICROSOFT CORP,Q,27.91,10367260.0,0.105018
10107,31/01/2011,11,MICROSOFT CORP,Q,27.725,13658100.0,-0.006628
10107,28/02/2011,11,MICROSOFT CORP,Q,26.58,11176358.0,-0.035528
10107,31/03/2011,11,MICROSOFT CORP,Q,25.39,13148095.0,-0.044771
10107,29/04/2011,11,MICROSOFT CORP,Q,25.92,13175516.0,0.020874
10107,31/05/2011,11,MICROSOFT CORP,Q,25.01,13677186.0,-0.028935
10107,30/06/2011,11,MICROSOFT CORP,Q,26.0,13005667.0,0.039584
10107,29/07/2011,11,MICROSOFT CORP,Q,27.4,12628983.0,0.053846
10107,31/08/2011,11,MICROSOFT CORP,Q,26.6,17248617.0,-0.023358
10107,30/09/2011,11,MICROSOFT CORP,Q,24.89,12834491.0,-0.064286
10107,31/10/2011,11,MICROSOFT CORP,Q,26.63,12223185.0,0.069908
10107,30/11/2011,11,MICROSOFT CORP,Q,25.58,10497537.0,-0.031919
10107,30/12/2011,11,MICROSOFT CORP,Q,25.96,10098074.0,0.014855
10107,31/01/2012,11,MICROSOFT CORP,Q,29.53,13601072.0,0.137519
10107,29/02/2012,11,MICROSOFT CORP,Q,31.74,9870347.0,0.081612
10107,30/03/2012,11,MICROSOFT CORP,Q,32.255,9445449.0,0.016226
10107,30/04/2012,11,MICROSOFT CORP,Q,32.015,9337134.0,-0.007441
10107,31/05/2012,11,MICROSOFT CORP,Q,29.19,10123951.0,-0.081993
10107,29/06/2012,11,MICROSOFT CORP,Q,30.59,9679085.0,0.047962
10107,31/07/2012,11,MICROSOFT CORP,Q,29.47,8415185.0,-0.036613
10107,31/08/2012,11,MICROSOFT CORP,Q,30.82,6689457.0,0.052596
10107,28/09/2012,11,MICROSOFT CORP,Q,29.76,8907887.0,-0.034393
10107,31/10/2012,11,MICROSOFT CORP,Q,28.54,11047390.0,-0.040995
10107,30/11/2012,11,MICROSOFT CORP,Q,26.615,12895966.0,-0.059390
10107,31/12/2012,11,MICROSOFT CORP,Q,26.7097,9389131.0,0.003558
10107,31/01/2013,11,MICROSOFT CORP,Q,27.45,11363418.0,0.027717
10107,28/02/2013,11,MICROSOFT CORP,Q,27.8,7736797.0,0.021129
10107,28/03/2013,11,MICROSOFT CORP,Q,28.605,8372531.0,0.028957
10107,30/04/2013,11,MICROSOFT CORP,Q,33.1,14536561.0,0.157140
10107,31/05/2013,11,MICROSOFT CORP,Q,34.9,10663668.0,0.061329
10107,28/06/2013,11,MICROSOFT CORP,Q,34.545,9394212.0,-0.010172
10107,31/07/2013,11,MICROSOFT CORP,Q,31.84,11036007.0,-0.078304
10107,30/08/2013,11,MICROSOFT CORP,Q,33.4,10443426.0,0.056219
10107,30/09/2013,11,MICROSOFT CORP,Q,33.28,12366043.0,-0.003593
10107,31/10/2013,11,MICROSOFT CORP,Q,35.405,9633022.0,0.063852
10107,29/11/2013,11,MICROSOFT CORP,Q,38.13,7965331.0,0.084875
10107,31/12/2013,11,MICROSOFT CORP,Q,37.41,8202590.0,-0.018883
10107,31/01/2014,11,MICROSOFT CORP,Q,37.84,9255796.0,0.011494
10107,28/02/2014,11,MICROSOFT CORP,Q,38.31,7182660.0,0.019820
10107,31/03/2014,11,MICROSOFT CORP,Q,40.99,7790153.0,0.069956
10107,30/04/2014,11,MICROSOFT CORP,Q,40.4,7461680.0,-0.014394
10107,30/05/2014,11,MICROSOFT CORP,Q,40.94,5747041.0,0.020297
10107,30/06/2014,11,MICROSOFT CORP,Q,41.7,5566350.0,0.018564
10107,31/07/2014,11,MICROSOFT CORP,Q,43.16,7327822.0,0.035012
10107,29/08/2014,11,MICROSOFT CORP,Q,45.43,5139717.0,0.059082
10107,30/09/2014,11,MICROSOFT CORP,Q,46.36,8609490.0,0.020471
10107,31/10/2014,11,MICROSOFT CORP,Q,46.95,8533427.0,0.012726
10107,28/11/2014,11,MICROSOFT CORP,Q,47.81,5230103.0,0.024920
10107,31/12/2014,11,MICROSOFT CORP,Q,46.45,6287260.0,-0.028446
10107,30/01/2015,11,MICROSOFT CORP,Q,40.4,9190983.0,-0.130248
10107,27/02/2015,11,MICROSOFT CORP,Q,43.85,6564632.0,0.093069
10107,31/03/2015,11,MICROSOFT CORP,Q,40.655,8243346.0,-0.072862
10107,30/04/2015,11,MICROSOFT CORP,Q,48.64,8745897.0,0.196409
10107,29/05/2015,11,MICROSOFT CORP,Q,46.86,6331563.0,-0.030222
10107,30/06/2015,11,MICROSOFT CORP,Q,44.15,6649349.0,-0.057832
10107,31/07/2015,11,MICROSOFT CORP,Q,46.7,7256877.0,0.057758
10107,31/08/2015,11,MICROSOFT CORP,Q,43.52,7769602.0,-0.061456
10107,30/09/2015,11,MICROSOFT CORP,Q,44.26,6740501.0,0.017004
10107,30/10/2015,11,MICROSOFT CORP,Q,52.64,8580914.0,0.189336
10107,30/11/2015,11,MICROSOFT CORP,Q,54.35,6634965.0,0.039324
10107,31/12/2015,11,MICROSOFT CORP,Q,55.48,7934234.0,0.020791
10107,29/01/2016,11,MICROSOFT CORP,Q,55.09,9279988.0,-0.007030
10107,29/02/2016,11,MICROSOFT CORP,Q,50.88,8147721.0,-0.069886
10107,31/03/2016,11,MICROSOFT CORP,Q,55.23,6412683.0,0.085495
10107,29/04/2016,11,MICROSOFT CORP,Q,49.87,6998592.0,-0.097049
10107,31/05/2016,11,MICROSOFT CORP,Q,53.0,5310870.0,0.069982
10107,30/06/2016,11,MICROSOFT CORP,Q,51.17,8246050.0,-0.034528
10107,29/07/2016,11,MICROSOFT CORP,Q,56.68,6476461.0,0.107680
10107,31/08/2016,11,MICROSOFT CORP,Q,57.46,4676906.0,0.020113
10107,30/09/2016,11,MICROSOFT CORP,Q,57.6,5275975.0,0.002436
10107,31/10/2016,11,MICROSOFT CORP,Q,59.92,6148560.0,0.040278
